image_path,labels,split
car/scene_11_sdu_30Sec_droneView_4_000523_b11_a741346.jpg,0,train
car/scene_2_Crossroad_campus_30Sec_droneView_01_000583_b37_a370106.jpg,0,train
car/scene_11_sdu_30Sec_groundView_4_000614_b8_a209399.jpg,0,train
car/scene_2_Crossroad_campus_30Sec_groundView_01_000485_b4_a71067.jpg,0,train
car/scene_10_sdu_30Sec_groundView_3_000514_b0_a147207.jpg,0,train
car/scene_4_Harbour_30Sec_droneView_1_000434_b0_a696639.jpg,0,train
car/scene_7_Harbour_30Sec_droneView_7_000522_b0_a305244.jpg,0,train
car/scene_1_Cortex_Park_crossroads_ground_000029_b2_a264776.jpg,0,train
car/scene_10_sdu_30Sec_droneView_3_000228_b44_a548494.jpg,0,train
car/scene_5_Harbour_30Sec_groundView_5_000408_b0_a48756.jpg,0,train
car/scene_10_sdu_30Sec_groundView_3_000030_b5_a257195.jpg,0,train
car/scene_2_Crossroad_campus_30Sec_droneView_01_000808_b15_a407691.jpg,0,train
car/scene_2_Crossroad_campus_30Sec_droneView_01_000795_b18_a405492.jpg,0,train
car/scene_11_sdu_30Sec_groundView_4_000258_b14_a27232.jpg,0,train
car/scene_2_Crossroad_campus_30Sec_droneView_01_000132_b0_a40689.jpg,0,train
car/scene_2_Crossroad_campus_30Sec_droneView_01_000033_b24_a24592.jpg,0,train
car/scene_1_Cortex_Park_crossroads_drone_000069_b1_a117406.jpg,0,train
car/scene_4_Harbour_30Sec_groundView_1_000119_b0_a272529.jpg,0,train
car/scene_1_Cortex_Park_crossroads_drone_000403_b4_a662645.jpg,0,train
car/scene_8_sdu_30Sec_droneView_1_000073_b1_a76366.jpg,0,train
car/scene_10_sdu_30Sec_droneView_3_000641_b34_a621856.jpg,0,train
car/scene_2_Crossroad_campus_30Sec_droneView_01_000431_b23_a343987.jpg,0,train
car/scene_3_East_of_Campus_drone_000059_b6_a431393.jpg,0,train
car/scene_1_Cortex_Park_crossroads_drone_000631_b10_a679843.jpg,0,train
car/scene_11_sdu_30Sec_droneView_4_000401_b22_a723179.jpg,0,train
car/scene_5_Harbour_30Sec_droneView_5_000030_b8_a273352.jpg,0,train
car/scene_4_Harbour_30Sec_droneView_1_000793_b2_a701872.jpg,0,train
car/scene_3_East_of_Campus_drone_000791_b25_a58651.jpg,0,train
car/scene_11_sdu_30Sec_droneView_4_000884_b10_a795591.jpg,0,train
car/scene_11_sdu_30Sec_droneView_4_000211_b2_a233987.jpg,0,train
car/scene_4_Harbour_30Sec_droneView_1_000826_b1_a702333.jpg,0,train
car/scene_10_sdu_30Sec_groundView_3_000316_b11_a138555.jpg,0,train
car/scene_4_Harbour_30Sec_groundView_1_000094_b1_a272193.jpg,0,train
car/scene_10_sdu_30Sec_droneView_3_000802_b0_a208868.jpg,0,train
car/scene_10_sdu_30Sec_droneView_3_000514_b38_a599381.jpg,0,train
car/scene_11_sdu_30Sec_droneView_4_000884_b30_a795611.jpg,0,train
car/scene_11_sdu_30Sec_groundView_4_000643_b8_a210514.jpg,0,train
car/scene_1_Cortex_Park_crossroads_ground_000340_b0_a166318.jpg,0,train
car/scene_1_Cortex_Park_crossroads_drone_000436_b5_a665128.jpg,0,train
car/scene_2_Crossroad_campus_30Sec_droneView_01_000498_b19_a355882.jpg,0,train
car/scene_10_sdu_30Sec_groundView_3_000228_b4_a134732.jpg,0,train
car/scene_8_sdu_30Sec_groundView_1_000320_b2_a122581.jpg,0,train
car/scene_11_sdu_30Sec_droneView_4_000109_b9_a145748.jpg,0,validation
car/scene_10_sdu_30Sec_droneView_3_000598_b39_a614250.jpg,0,validation
car/scene_10_sdu_30Sec_droneView_3_000720_b39_a635788.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000185_b45_a173398.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000246_b10_a239394.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000645_b22_a152909.jpg,0,validation
car/scene_3_East_of_Campus_drone_000485_b0_a489952.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_groundView_01_000498_b5_a71766.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000689_b4_a154805.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000371_b30_a718717.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000053_b47_a27815.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000802_b13_a783212.jpg,0,validation
car/scene_6_Harbour_30Sec_droneView_6_000240_b2_a800237.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_groundView_01_000477_b5_a70648.jpg,0,validation
car/scene_10_sdu_30Sec_droneView_3_000298_b22_a560965.jpg,0,validation
car/scene_4_Harbour_30Sec_droneView_1_000406_b2_a696193.jpg,0,validation
car/scene_3_East_of_Campus_drone_000084_b11_a434922.jpg,0,validation
car/scene_3_East_of_Campus_drone_000191_b12_a449758.jpg,0,validation
car/scene_11_sdu_30Sec_groundView_4_000614_b20_a209412.jpg,0,validation
car/scene_3_East_of_Campus_drone_000381_b2_a475604.jpg,0,validation
car/scene_11_sdu_30Sec_groundView_4_000371_b18_a200173.jpg,0,validation
car/scene_5_Harbour_30Sec_droneView_5_000156_b0_a278801.jpg,0,validation
car/scene_3_East_of_Campus_drone_000329_b0_a468467.jpg,0,validation
car/scene_10_sdu_30Sec_droneView_3_000699_b9_a632071.jpg,0,validation
car/scene_8_sdu_30Sec_groundView_1_000091_b1_a254072.jpg,0,validation
car/scene_3_East_of_Campus_drone_000850_b5_a66509.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000863_b18_a792428.jpg,0,validation
car/scene_4_Harbour_30Sec_droneView_1_000016_b2_a227924.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000354_b9_a140205.jpg,0,validation
car/scene_4_Harbour_30Sec_groundView_1_000094_b2_a272194.jpg,0,validation
car/scene_3_East_of_Campus_drone_000791_b19_a58645.jpg,0,validation
car/scene_3_East_of_Campus_drone_000128_b13_a441082.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000523_b13_a741348.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000419_b25_a341792.jpg,0,validation
car/scene_5_Harbour_30Sec_groundView_5_000306_b5_a47026.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000726_b24_a393950.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000735_b75_a395528.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000725_b38_a393798.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000545_b10_a744624.jpg,0,validation
car/scene_3_East_of_Campus_drone_000084_b12_a434923.jpg,0,validation
car/scene_3_East_of_Campus_drone_000646_b18_a190745.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000228_b10_a236622.jpg,0,validation
car/scene_7_Harbour_30Sec_droneView_7_000335_b4_a300530.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000219_b23_a134359.jpg,0,validation
car/scene_3_East_of_Campus_drone_000614_b26_a508035.jpg,0,validation
car/scene_10_sdu_30Sec_droneView_3_000219_b6_a546845.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000803_b10_a783360.jpg,0,validation
car/scene_1_Cortex_Park_crossroads_drone_000581_b5_a676065.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000643_b17_a759313.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000293_b17_a706886.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000353_b5_a140157.jpg,0,validation
car/scene_1_Cortex_Park_crossroads_drone_000695_b2_a684828.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000473_b17_a351567.jpg,0,validation
car/scene_8_sdu_30Sec_groundView_1_000292_b2_a122021.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000592_b13_a751677.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000634_b45_a378645.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000261_b17_a241689.jpg,0,validation
car/scene_12_sdu_30Sec_droneView_6_000123_b5_a251268.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000879_b15_a419559.jpg,0,validation
car/scene_12_sdu_30Sec_droneView_6_000423_b7_a263603.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000356_b23_a330272.jpg,0,validation
car/scene_10_sdu_30Sec_droneView_3_000645_b40_a622570.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000678_b4_a154322.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000735_b32_a395452.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000726_b22_a393948.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000410_b46_a340166.jpg,0,validation
car/scene_9_sdu_30Sec_groundView_2_000808_b0_a281470.jpg,0,validation
car/scene_8_sdu_30Sec_droneView_1_000477_b0_a523030.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000211_b30_a234015.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000304_b33_a320911.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000394_b9_a337183.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000762_b0_a157999.jpg,0,validation
car/scene_5_Harbour_30Sec_groundView_5_000711_b4_a2820.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000810_b15_a784422.jpg,0,validation
car/scene_7_Harbour_30Sec_droneView_7_000041_b3_a15649.jpg,0,validation
car/scene_6_Harbour_30Sec_groundView_6_000005_b1_a281560.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000184_b2_a132798.jpg,0,validation
car/scene_3_East_of_Campus_drone_000191_b7_a449753.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_groundView_01_000327_b5_a62672.jpg,0,validation
car/scene_11_sdu_30Sec_groundView_4_000252_b8_a26998.jpg,0,validation
car/scene_10_sdu_30Sec_groundView_3_000762_b5_a158004.jpg,0,validation
car/scene_11_sdu_30Sec_droneView_4_000228_b13_a236625.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000795_b48_a405522.jpg,0,validation
car/scene_2_Crossroad_campus_30Sec_droneView_01_000498_b39_a355902.jpg,0,test
car/scene_11_sdu_30Sec_groundView_4_000802_b3_a216640.jpg,0,test
car/scene_1_Cortex_Park_crossroads_drone_000436_b0_a665118.jpg,0,test
car/scene_8_sdu_30Sec_groundView_1_000270_b5_a121584.jpg,0,test
car/scene_1_Cortex_Park_crossroads_ground_000210_b0_a160035.jpg,0,test
car/scene_10_sdu_30Sec_groundView_3_000353_b2_a140154.jpg,0,test
car/scene_11_sdu_30Sec_droneView_4_000523_b30_a741365.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000100_b0_a99099.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000031_b41_a86789.jpg,0,test
car/scene_6_Harbour_30Sec_droneView_6_000595_b3_a811856.jpg,0,test
car/scene_5_Harbour_30Sec_groundView_5_000781_b4_a231737.jpg,0,test
car/scene_6_Harbour_30Sec_droneView_6_000195_b3_a798737.jpg,0,test
car/scene_4_Harbour_30Sec_droneView_1_000333_b2_a694981.jpg,0,test
car/scene_3_East_of_Campus_drone_000261_b0_a459285.jpg,0,test
car/scene_11_sdu_30Sec_droneView_4_000401_b5_a723162.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000593_b21_a371767.jpg,0,test
car/scene_3_East_of_Campus_drone_000186_b26_a449102.jpg,0,test
car/scene_1_Cortex_Park_crossroads_drone_000157_b4_a124006.jpg,0,test
car/scene_8_sdu_30Sec_droneView_1_000098_b1_a77483.jpg,0,test
car/scene_1_Cortex_Park_crossroads_drone_000565_b6_a674866.jpg,0,test
car/scene_6_Harbour_30Sec_groundView_6_000050_b0_a282099.jpg,0,test
car/scene_3_East_of_Campus_drone_000312_b8_a466150.jpg,0,test
car/scene_12_sdu_30Sec_droneView_6_000321_b8_a259421.jpg,0,test
car/scene_11_sdu_30Sec_groundView_4_000327_b18_a198471.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000806_b9_a209573.jpg,0,test
car/scene_11_sdu_30Sec_groundView_4_000246_b9_a26771.jpg,0,test
car/scene_11_sdu_30Sec_droneView_4_000246_b19_a239403.jpg,0,test
car/scene_1_Cortex_Park_crossroads_drone_000340_b4_a658107.jpg,0,test
car/scene_11_sdu_30Sec_groundView_4_000566_b8_a207566.jpg,0,test
car/scene_3_East_of_Campus_drone_000329_b25_a468497.jpg,0,test
car/scene_7_Harbour_30Sec_groundView_7_000363_b1_a53640.jpg,0,test
car/scene_5_Harbour_30Sec_droneView_5_000711_b1_a169671.jpg,0,test
car/scene_6_Harbour_30Sec_groundView_6_000810_b0_a27667.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000735_b69_a395514.jpg,0,test
car/scene_11_sdu_30Sec_droneView_4_000733_b22_a772802.jpg,0,test
car/scene_11_sdu_30Sec_droneView_4_000539_b13_a743732.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000699_b41_a632103.jpg,0,test
car/scene_5_Harbour_30Sec_groundView_5_000657_b4_a1932.jpg,0,test
car/scene_1_Cortex_Park_crossroads_ground_000050_b2_a265803.jpg,0,test
car/scene_12_sdu_30Sec_droneView_6_000069_b5_a248972.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000354_b11_a570974.jpg,0,test
car/scene_11_sdu_30Sec_droneView_4_000777_b15_a779439.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000033_b31_a24599.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_groundView_01_000053_b3_a238109.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000524_b35_a360232.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000428_b22_a343437.jpg,0,test
car/scene_10_sdu_30Sec_groundView_3_000284_b8_a137162.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000338_b32_a568135.jpg,0,test
car/scene_8_sdu_30Sec_groundView_1_000754_b1_a131085.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_groundView_01_000500_b0_a71857.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000284_b8_a558445.jpg,0,test
car/scene_11_sdu_30Sec_groundView_4_000803_b14_a216690.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000735_b0_a395420.jpg,0,test
car/scene_5_Harbour_30Sec_groundView_5_000767_b6_a231501.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000524_b74_a360303.jpg,0,test
car/scene_3_East_of_Campus_drone_000025_b22_a426589.jpg,0,test
car/scene_6_Harbour_30Sec_droneView_6_000775_b2_a817925.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000879_b71_a419643.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000549_b38_a605576.jpg,0,test
car/scene_11_sdu_30Sec_groundView_4_000261_b14_a27346.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_groundView_01_000879_b6_a91801.jpg,0,test
car/scene_3_East_of_Campus_drone_000341_b27_a470143.jpg,0,test
car/scene_3_East_of_Campus_drone_000329_b15_a468487.jpg,0,test
car/scene_5_Harbour_30Sec_groundView_5_000591_b5_a51812.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000182_b66_a172920.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000429_b34_a584332.jpg,0,test
car/scene_3_East_of_Campus_drone_000317_b25_a466852.jpg,0,test
car/scene_10_sdu_30Sec_groundView_3_000808_b23_a16441.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000725_b9_a393769.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000284_b36_a558473.jpg,0,test
car/scene_1_Cortex_Park_crossroads_drone_000577_b0_a675756.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000623_b70_a376864.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000192_b13_a542019.jpg,0,test
car/scene_10_sdu_30Sec_droneView_3_000806_b8_a209572.jpg,0,test
car/scene_11_sdu_30Sec_droneView_4_000600_b15_a752879.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000033_b46_a24614.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000419_b34_a341801.jpg,0,test
car/scene_3_East_of_Campus_drone_000165_b21_a446226.jpg,0,test
car/scene_4_Harbour_30Sec_droneView_1_000725_b2_a700897.jpg,0,test
car/scene_2_Crossroad_campus_30Sec_droneView_01_000735_b15_a395435.jpg,0,test
car/scene_4_Harbour_30Sec_droneView_1_000093_b0_a125781.jpg,0,test
car/scene_3_East_of_Campus_ground_000338_b5_a106550.jpg,0,test
car/scene_4_Harbour_30Sec_droneView_1_000378_b3_a695746.jpg,0,test
van/scene_1_Cortex_Park_crossroads_ground_000594_b4_a178722.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000225_b20_a180485.jpg,1,train
van/scene_1_Cortex_Park_crossroads_drone_000757_b3_a689759.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000356_b18_a330267.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000182_b60_a172903.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000404_b3_a289647.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000225_b58_a180547.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000773_b5_a187809.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000587_b54_a370792.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000185_b58_a173411.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000765_b3_a231464.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000064_b3_a42371.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000552_b56_a364940.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000132_b41_a40730.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000356_b36_a330285.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000428_b29_a343444.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000182_b58_a172877.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000410_b56_a340198.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000419_b54_a341821.jpg,1,train
van/scene_3_East_of_Campus_drone_000201_b29_a451123.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000754_b3_a8597.jpg,1,train
van/scene_3_East_of_Campus_drone_000084_b29_a434957.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000327_b18_a325018.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000327_b29_a325029.jpg,1,train
van/scene_3_East_of_Campus_drone_000257_b28_a458792.jpg,1,train
van/scene_3_East_of_Campus_drone_000678_b29_a195073.jpg,1,train
van/scene_1_Cortex_Park_crossroads_drone_000791_b6_a692416.jpg,1,train
van/scene_3_East_of_Campus_ground_000614_b6_a119003.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000634_b28_a378628.jpg,1,train
van/scene_3_East_of_Campus_drone_000084_b28_a434939.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000500_b56_a356274.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000473_b30_a351580.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000662_b3_a167664.jpg,1,train
van/scene_3_East_of_Campus_drone_000341_b29_a470145.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000477_b56_a352330.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000304_b30_a320908.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000122_b3_a277308.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000473_b18_a351568.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000729_b3_a230876.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000725_b53_a393813.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000757_b5_a186996.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000726_b53_a393979.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000577_b3_a177869.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000033_b62_a24656.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000623_b29_a376792.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000880_b24_a419733.jpg,1,train
van/scene_1_Cortex_Park_crossroads_drone_000544_b3_a673297.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000458_b3_a49559.jpg,1,train
van/scene_3_East_of_Campus_drone_000570_b30_a501916.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000565_b4_a177270.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000662_b3_a2019.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000473_b56_a351624.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000307_b30_a321442.jpg,1,train
van/scene_3_East_of_Campus_ground_000777_b9_a246753.jpg,1,train
van/scene_3_East_of_Campus_drone_000485_b30_a489991.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000593_b54_a371800.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000726_b29_a393955.jpg,1,train
van/scene_1_Cortex_Park_crossroads_drone_000594_b4_a677039.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000791_b5_a188725.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000594_b56_a371983.jpg,1,train
van/scene_3_East_of_Campus_drone_000025_b25_a426609.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000593_b36_a371782.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000700_b3_a184083.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000735_b17_a395437.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000199_b39_a175869.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000403_b5_a169370.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000122_b3_a43426.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000419_b30_a341797.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000750_b3_a8433.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000703_b3_a169345.jpg,1,train
van/scene_3_East_of_Campus_drone_000128_b29_a441113.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000156_b3_a278804.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000477_b29_a352287.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000552_b30_a364901.jpg,1,train
van/scene_1_Cortex_Park_crossroads_drone_000773_b4_a691008.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000356_b30_a330279.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000587_b29_a370767.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000604_b28_a373618.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000458_b3_a291861.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000735_b55_a395488.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000634_b55_a378668.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000788_b3_a188567.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000375_b56_a333766.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000332_b36_a325941.jpg,1,train
van/scene_3_East_of_Campus_drone_000777_b31_a56793.jpg,1,train
van/scene_3_East_of_Campus_drone_000246_b30_a457303.jpg,1,train
van/scene_3_East_of_Campus_ground_000580_b5_a117337.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000030_b4_a273348.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000394_b56_a337252.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000156_b3_a44115.jpg,1,train
van/scene_3_East_of_Campus_drone_000191_b29_a449786.jpg,1,train
van/scene_1_Cortex_Park_crossroads_drone_000700_b3_a685224.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000033_b60_a24628.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000604_b17_a373607.jpg,1,train
van/scene_1_Cortex_Park_crossroads_drone_000577_b3_a675763.jpg,1,train
van/scene_3_East_of_Campus_drone_000201_b30_a451135.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000186_b3_a280154.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000498_b30_a355893.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000601_b3_a51988.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000428_b56_a343493.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000384_b3_a288827.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000590_b29_a371271.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000657_b3_a167459.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000725_b29_a393789.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000602_b3_a179129.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000585_b3_a178269.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000726_b60_a20454.jpg,1,train
van/scene_1_Cortex_Park_crossroads_drone_000594_b3_a677038.jpg,1,train
van/scene_3_East_of_Campus_drone_000381_b31_a475643.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000781_b3_a231736.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000375_b3_a48231.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000767_b3_a231498.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000431_b54_a344018.jpg,1,train
van/scene_3_East_of_Campus_drone_000022_b25_a426180.jpg,1,train
van/scene_3_East_of_Campus_drone_000580_b29_a503294.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000631_b3_a180602.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000477_b30_a352288.jpg,1,train
van/scene_3_East_of_Campus_drone_000321_b31_a467414.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000485_b54_a353694.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000725_b35_a393795.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000577_b4_a177870.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000583_b54_a370123.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000583_b30_a370099.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000634_b53_a378653.jpg,1,train
van/scene_5_Harbour_30Sec_groundView_5_000591_b3_a51808.jpg,1,train
van/scene_2_Crossroad_campus_30Sec_droneView_01_000394_b36_a337210.jpg,1,train
van/scene_5_Harbour_30Sec_droneView_5_000312_b3_a285815.jpg,1,train
van/scene_1_Cortex_Park_crossroads_ground_000861_b5_a21318.jpg,1,train
